move_count_10s,arm_count_10s,gripper_count_10s,action_switch_count_10s,maximum_speed,average_speed,zone_transition_count,gripper_toggle_count,first_arm_use_for_identity,first_gripper_use_for_identity,previous_failures,hour_of_day,seconds_since_last_action
27.0,0.0,1.0,1.0,1.0969499757552175,0.657344558577419,1.0,1.0,0.0,0.0,0.0,15.0,6.565336743689661
17.0,0.0,0.0,0.0,0.9229725266840546,0.6630971316498241,1.0,0.0,0.0,0.0,0.0,11.0,6.918246525663952
14.0,0.0,0.0,0.0,0.5967055942262868,0.8357445777205518,0.0,0.0,0.0,0.0,0.0,9.0,6.800721657526726
6.0,0.0,0.0,0.0,0.9278141220857318,0.40337895117227035,1.0,0.0,0.0,0.0,0.0,14.0,5.021749165494585
33.0,0.0,0.0,2.0,0.5033971588887352,0.5050474177806207,0.0,0.0,0.0,0.0,0.0,17.0,0.59623789868139
13.0,0.0,0.0,1.0,0.6977294513202447,0.600975231175675,0.0,0.0,0.0,0.0,0.0,17.0,7.256940629970289
31.0,0.0,1.0,1.0,0.7766008836720879,0.4158637697718682,1.0,1.0,0.0,0.0,0.0,9.0,3.7009336982648557
28.0,0.0,0.0,1.0,0.6334927490245792,0.867649658259418,0.0,0.0,0.0,0.0,0.0,14.0,8.722676997754128
34.0,0.0,0.0,2.0,0.962599653984983,0.6789136913734284,0.0,0.0,0.0,0.0,0.0,9.0,10.52572386925191
13.0,0.0,0.0,1.0,0.6320157561748585,0.6343938001765533,1.0,0.0,0.0,0.0,0.0,11.0,7.538314538267761
11.0,0.0,1.0,0.0,0.8233575830951826,0.507322954937549,1.0,1.0,0.0,0.0,0.0,10.0,4.84633879865969
34.0,0.0,0.0,1.0,1.0504272952622387,0.6698817055278263,0.0,0.0,0.0,0.0,0.0,17.0,7.908977640635947
5.0,0.0,0.0,2.0,1.0658024180139118,0.40941552190780345,1.0,0.0,0.0,0.0,0.0,8.0,3.537860484741682
14.0,0.0,0.0,2.0,0.5479729201345185,0.5328462042454655,1.0,0.0,0.0,0.0,0.0,17.0,11.798927142939116
29.0,0.0,1.0,0.0,0.9087451161496434,0.7634255470825669,0.0,1.0,0.0,0.0,0.0,12.0,3.553508467851015
32.0,0.0,0.0,1.0,0.6969274479564223,0.8693204299888629,0.0,0.0,0.0,0.0,0.0,17.0,10.913944660776053
22.0,1.0,0.0,2.0,1.080421427705309,0.7725894824505217,0.0,0.0,0.0,0.0,0.0,15.0,4.7412589193348165
30.0,0.0,1.0,2.0,0.5099859765055483,0.6399031823714904,0.0,1.0,0.0,0.0,0.0,11.0,9.674335370461034
29.0,0.0,0.0,1.0,0.62987681445826,0.6889201727475353,0.0,0.0,0.0,0.0,0.0,10.0,3.628106156758748
14.0,0.0,0.0,0.0,0.9005215345638531,0.7994987724055833,1.0,0.0,0.0,0.0,0.0,11.0,6.762286431377946
30.0,0.0,0.0,1.0,1.0998332752365698,0.7680996785894523,1.0,0.0,0.0,0.0,0.0,10.0,5.64032465427437
29.0,0.0,0.0,0.0,1.0613792390223262,0.8825687962251147,0.0,0.0,0.0,0.0,0.0,16.0,4.230473189067616
16.0,0.0,0.0,1.0,0.8982623654335719,0.928592535975438,0.0,0.0,0.0,0.0,0.0,14.0,11.766632007285635
34.0,0.0,0.0,2.0,0.48742494637113787,0.9494038291906446,0.0,0.0,0.0,0.0,0.0,12.0,9.136150504803364
15.0,0.0,0.0,0.0,1.0634447297740106,0.5707462977516979,0.0,0.0,0.0,0.0,0.0,13.0,11.41257715705657
13.0,0.0,1.0,2.0,1.0197130019089267,0.7082606041734328,0.0,1.0,0.0,0.0,0.0,17.0,9.819878795024213
32.0,0.0,1.0,0.0,0.5782796436817399,0.8113131028468595,0.0,1.0,0.0,0.0,0.0,11.0,9.822510342574251
9.0,0.0,0.0,1.0,0.9454630150161637,0.4365742433363243,0.0,0.0,0.0,0.0,0.0,8.0,4.812794324561861
5.0,0.0,0.0,2.0,1.0835228534278114,0.5101612735875525,0.0,0.0,0.0,0.0,0.0,16.0,3.283909744420444
6.0,0.0,0.0,2.0,0.7361566830706701,0.6208841806842783,0.0,0.0,0.0,0.0,0.0,11.0,3.2733047928758863
3.0,0.0,0.0,1.0,0.7863122674471529,0.4948471062902225,1.0,0.0,0.0,0.0,0.0,15.0,9.519856188526944
4.0,0.0,1.0,0.0,0.4122462650870351,0.8675697927935666,1.0,1.0,0.0,0.0,0.0,16.0,8.387414665616738
25.0,0.0,0.0,0.0,0.7858398376496771,0.6034358432100785,1.0,0.0,0.0,0.0,0.0,12.0,0.4661707612556374
16.0,0.0,0.0,2.0,1.0123926068960636,0.8114435063162214,0.0,0.0,0.0,0.0,0.0,10.0,3.4324494485933053
10.0,1.0,0.0,2.0,0.765721444528979,0.7478051116338279,1.0,0.0,0.0,0.0,0.0,9.0,5.860840761012296
22.0,0.0,0.0,0.0,0.7061254340042472,0.4671986297193505,0.0,0.0,0.0,0.0,0.0,13.0,8.878615427668736
19.0,1.0,0.0,2.0,0.5820924106090423,0.73736375474137,1.0,0.0,0.0,0.0,0.0,8.0,1.1708440104450257
26.0,0.0,0.0,1.0,0.7280288824445285,0.5229570863620969,0.0,0.0,0.0,0.0,0.0,11.0,9.337673720134958
2.0,1.0,0.0,0.0,0.7910037601382358,0.8893542456890897,1.0,0.0,0.0,0.0,0.0,15.0,8.671322700741483
10.0,0.0,1.0,0.0,0.9561753745936489,0.5160767758046638,0.0,1.0,0.0,0.0,0.0,16.0,10.316634235054584
22.0,0.0,0.0,0.0,0.9368834864333153,0.9226249776612558,0.0,0.0,0.0,0.0,0.0,9.0,8.942519256652936
7.0,0.0,1.0,1.0,1.0147469502834816,0.5105480126754118,1.0,1.0,0.0,0.0,0.0,13.0,5.057847001984271
19.0,0.0,0.0,1.0,0.9487502287015313,0.803570783426684,0.0,0.0,0.0,0.0,0.0,16.0,0.9497918418301503
7.0,0.0,0.0,1.0,0.5532488545204679,0.7691123006404268,0.0,0.0,0.0,0.0,0.0,9.0,8.506076547687185
32.0,0.0,0.0,1.0,0.963875940969276,0.6002774097431084,0.0,0.0,0.0,0.0,0.0,11.0,8.910776048844735
20.0,0.0,1.0,1.0,0.611711494661421,0.706712135701889,0.0,1.0,0.0,0.0,0.0,12.0,2.481840175511683
17.0,0.0,1.0,2.0,0.9916450783930733,0.8259206791045931,1.0,1.0,0.0,0.0,0.0,10.0,10.58361453269402
15.0,0.0,0.0,0.0,0.6951913745838585,0.3620592524069578,0.0,0.0,0.0,0.0,0.0,12.0,9.371492613242806
9.0,0.0,0.0,2.0,0.7938878601089556,0.4585518835671676,0.0,0.0,0.0,0.0,0.0,13.0,0.7489636743496255
2.0,0.0,0.0,1.0,0.8825088597020849,0.5591913521026095,1.0,0.0,0.0,0.0,0.0,13.0,9.608958177721247
19.0,0.0,0.0,2.0,0.5292501949575513,0.5793024434503858,0.0,0.0,0.0,0.0,0.0,16.0,2.1932985550755184
33.0,1.0,0.0,2.0,0.49873090548504867,0.7671780491398957,0.0,0.0,0.0,0.0,0.0,8.0,5.9845234208098494
25.0,0.0,0.0,1.0,0.9711615995012384,0.3850633836405396,0.0,0.0,0.0,0.0,0.0,13.0,2.360730514144747
18.0,0.0,0.0,0.0,0.9786538848603759,0.8263729728753512,1.0,0.0,0.0,0.0,0.0,17.0,5.449601689519186
3.0,0.0,0.0,1.0,0.6002882823212154,0.7495503109787389,0.0,0.0,0.0,0.0,0.0,17.0,10.911975052132522
11.0,0.0,0.0,1.0,0.6618295077062879,0.7523409898624842,0.0,0.0,0.0,0.0,0.0,8.0,8.590096657696412
6.0,1.0,0.0,0.0,0.9737171279158855,0.86463523159023,0.0,0.0,0.0,0.0,0.0,10.0,3.344282576209781
20.0,0.0,0.0,1.0,0.8620326058753351,0.4975654098741773,1.0,0.0,0.0,0.0,0.0,10.0,10.771956370438437
20.0,0.0,0.0,1.0,0.4837602091169735,0.5991657520066868,1.0,0.0,0.0,0.0,0.0,13.0,11.594699387401892
10.0,0.0,0.0,2.0,0.8311133405268292,0.8144183419986543,1.0,0.0,0.0,0.0,0.0,13.0,11.524805096151418
16.0,1.0,0.0,1.0,0.6059759506655227,0.834189131343015,0.0,0.0,0.0,0.0,0.0,11.0,0.29853988073593823
34.0,0.0,0.0,0.0,0.4400482906052678,0.4993540797822156,1.0,0.0,0.0,0.0,0.0,15.0,8.731455706777416
28.0,1.0,0.0,0.0,0.41496429842255056,0.6928751699784876,1.0,0.0,0.0,0.0,0.0,16.0,8.645512128228484
19.0,0.0,0.0,2.0,1.0525248684179573,0.6276432577962732,0.0,0.0,0.0,0.0,0.0,8.0,1.1499699189318124
23.0,0.0,1.0,1.0,1.0756017967441471,0.6934796370893562,1.0,1.0,0.0,0.0,0.0,10.0,7.6118192535953115
4.0,0.0,0.0,0.0,0.7758341553534905,0.7805511993194826,0.0,0.0,0.0,0.0,0.0,11.0,11.122232451695337
13.0,1.0,0.0,2.0,0.88263891155557,0.481456741116544,1.0,0.0,0.0,0.0,0.0,17.0,9.805426948300058
14.0,0.0,1.0,1.0,0.6335757453150612,0.6046582162779036,0.0,1.0,0.0,0.0,0.0,16.0,11.124187286126244
3.0,0.0,0.0,1.0,0.9127243784886325,0.6921657004778148,0.0,0.0,0.0,0.0,0.0,13.0,4.174551379283637
11.0,0.0,1.0,2.0,0.5706777964248997,0.5034770856779269,0.0,1.0,0.0,0.0,0.0,16.0,9.60612888618627
8.0,0.0,0.0,1.0,0.6089228694991665,0.6695096958431248,0.0,0.0,0.0,0.0,0.0,9.0,2.3157432077303772
3.0,0.0,0.0,1.0,1.0483887687981874,0.38423191594408285,1.0,0.0,0.0,0.0,0.0,9.0,1.8862508782403138
30.0,0.0,0.0,0.0,1.0472021195239785,0.6404819474680157,0.0,0.0,0.0,0.0,0.0,14.0,4.681259164595495
8.0,0.0,1.0,0.0,1.0954552129773,0.8907062258331849,1.0,1.0,0.0,0.0,0.0,14.0,10.740080562134663
28.0,0.0,0.0,2.0,0.8973253193201401,0.8841348010205363,1.0,0.0,0.0,0.0,0.0,12.0,6.830900880865608
16.0,0.0,0.0,1.0,0.4014556940076306,0.9264538253549128,1.0,0.0,0.0,0.0,0.0,9.0,6.128597185496625
25.0,0.0,0.0,1.0,0.7898059248291348,0.37438460017588243,0.0,0.0,0.0,0.0,0.0,14.0,7.758693613473749
21.0,0.0,0.0,1.0,0.6635259861715522,0.7543043439283351,1.0,0.0,0.0,0.0,0.0,12.0,6.328561899810417
4.0,0.0,0.0,1.0,1.0223996884970492,0.5317298487954251,0.0,0.0,0.0,0.0,0.0,9.0,9.845692440377535
21.0,1.0,0.0,2.0,1.0149823750514488,0.8139597794408113,0.0,0.0,0.0,0.0,0.0,13.0,4.751975574201913
18.0,0.0,0.0,0.0,0.7421759127676038,0.5987826975092406,1.0,0.0,0.0,0.0,0.0,8.0,6.361424754618326
32.0,1.0,0.0,1.0,0.72304334438072,0.4929050245888916,1.0,0.0,0.0,0.0,0.0,14.0,1.7601845062639827
3.0,0.0,0.0,0.0,0.40058217736850743,0.4473788530719639,1.0,0.0,0.0,0.0,0.0,17.0,10.11740263181969
28.0,0.0,1.0,2.0,0.5012471519900624,0.6872804749154469,0.0,1.0,0.0,0.0,0.0,16.0,8.548217084495208
22.0,0.0,0.0,2.0,0.7217124104181277,0.8531573757666776,1.0,0.0,0.0,0.0,0.0,15.0,10.885085286236295
11.0,0.0,1.0,1.0,0.4113166819243825,0.4755142567044318,1.0,1.0,0.0,0.0,0.0,8.0,5.6887287175442705
20.0,1.0,0.0,0.0,0.9251758450466192,0.829238227582329,1.0,0.0,0.0,0.0,0.0,9.0,3.4702358462417697
27.0,0.0,0.0,2.0,0.7358908796213226,0.7505823498181861,1.0,0.0,0.0,0.0,0.0,16.0,0.8891499618269246
8.0,1.0,0.0,1.0,0.9475263373865472,0.8852739753536857,0.0,0.0,0.0,0.0,0.0,13.0,4.723174498117055
27.0,0.0,0.0,2.0,0.42421592125529695,0.6792774043388106,0.0,0.0,0.0,0.0,0.0,16.0,1.9719041002118685
5.0,0.0,0.0,1.0,0.6790155448090481,0.5514153822707947,1.0,0.0,0.0,0.0,0.0,12.0,4.284834305526166
22.0,0.0,0.0,0.0,0.691124197698639,0.7507716846734683,0.0,0.0,0.0,0.0,0.0,11.0,7.843405559417947
17.0,0.0,0.0,0.0,0.4496392698035882,0.3634774041799531,0.0,0.0,0.0,0.0,0.0,17.0,7.153884885360064
4.0,0.0,1.0,0.0,0.6474022729670091,0.7600195814667741,0.0,1.0,0.0,0.0,0.0,9.0,0.9287582223121229
21.0,0.0,1.0,0.0,0.4059220064170757,0.38505686170791176,1.0,1.0,0.0,0.0,0.0,13.0,1.1911067043036372
6.0,0.0,0.0,2.0,0.9560901125540305,0.5359659682995669,0.0,0.0,0.0,0.0,0.0,16.0,10.697876745719798
7.0,1.0,0.0,1.0,0.5318100298801656,0.3989505763122454,1.0,0.0,0.0,0.0,0.0,9.0,6.046763921943486
16.0,0.0,0.0,0.0,0.8722594592577195,0.928058512631061,1.0,0.0,0.0,0.0,0.0,15.0,5.04372161956617
5.0,0.0,0.0,0.0,0.5096881708691644,0.428371421052717,1.0,0.0,0.0,0.0,0.0,17.0,7.689376911796172
17.0,0.0,0.0,1.0,0.6996069414373595,0.845527207602523,0.0,0.0,0.0,0.0,0.0,8.0,3.503036346022458
16.0,0.0,0.0,1.0,1.0931228625795795,0.39283534344514015,0.0,0.0,0.0,0.0,0.0,14.0,1.2605127064914383
22.0,0.0,0.0,0.0,0.516233258990374,0.8111045918967406,0.0,0.0,0.0,0.0,0.0,16.0,7.300347318185339
2.0,0.0,0.0,1.0,0.43838554400489205,0.35765918326843615,0.0,0.0,0.0,0.0,0.0,8.0,2.7826680890415414
31.0,0.0,0.0,2.0,1.019108329869733,0.37186472635508,1.0,0.0,0.0,0.0,0.0,15.0,0.24120724364910426
13.0,0.0,0.0,0.0,0.9051785113434881,0.4441084823266766,1.0,0.0,0.0,0.0,0.0,17.0,9.739244219628624
3.0,1.0,0.0,2.0,0.5354406330430371,0.7994185720326539,0.0,0.0,0.0,0.0,0.0,17.0,10.432980030363304
29.0,1.0,0.0,0.0,1.0996056451709872,0.8515249400882795,0.0,0.0,0.0,0.0,0.0,9.0,8.974165875052636
8.0,0.0,0.0,1.0,0.6476506552869111,0.927376036258656,0.0,0.0,0.0,0.0,0.0,13.0,7.860760067404694
2.0,0.0,0.0,1.0,0.7908921882049644,0.4193911283512514,1.0,0.0,0.0,0.0,0.0,13.0,8.605441348754995
6.0,0.0,1.0,2.0,0.42703789487572125,0.4975856237894541,1.0,1.0,0.0,0.0,0.0,9.0,1.777541174754613
8.0,0.0,0.0,1.0,0.6667096082279014,0.8410456316573512,0.0,0.0,0.0,0.0,0.0,16.0,7.947965703685399
5.0,0.0,0.0,0.0,1.0619747201078313,0.838283972865473,0.0,0.0,0.0,0.0,0.0,14.0,11.782555877927429
15.0,0.0,0.0,1.0,0.6979880629234138,0.3687559989743059,1.0,0.0,0.0,0.0,0.0,14.0,11.82388487343305
19.0,1.0,0.0,0.0,0.8065669684130791,0.7247217781097216,0.0,0.0,0.0,0.0,0.0,8.0,10.850610125755566
30.0,0.0,0.0,2.0,0.9816915090550791,0.9434453611630707,1.0,0.0,0.0,0.0,0.0,13.0,8.986531520014232
6.0,0.0,0.0,1.0,0.7295985397836926,0.8958717955982033,0.0,0.0,0.0,0.0,0.0,14.0,7.059438665151971
14.0,0.0,0.0,0.0,0.6869099579735491,0.44207104032298206,1.0,0.0,0.0,0.0,0.0,12.0,4.790886474761256
4.0,0.0,0.0,2.0,0.9538286105455495,0.5873723989641688,0.0,0.0,0.0,0.0,0.0,14.0,11.376471456580008
10.0,0.0,0.0,2.0,0.49127889727809143,0.7274416023143707,0.0,0.0,0.0,0.0,0.0,17.0,11.505955246348606
9.0,0.0,0.0,0.0,0.41602447107714197,0.7890485180566732,1.0,0.0,0.0,0.0,0.0,14.0,5.811905938789053
19.0,0.0,0.0,1.0,0.5890967193802734,0.8168082133326078,1.0,0.0,0.0,0.0,0.0,9.0,11.073417370776783
25.0,0.0,0.0,0.0,0.8377897209932622,0.6656982547895479,1.0,0.0,0.0,0.0,0.0,13.0,7.073246079709121
20.0,0.0,0.0,0.0,0.7308977215836764,0.44752720379542416,1.0,0.0,0.0,0.0,0.0,13.0,5.371379197178063
9.0,0.0,0.0,1.0,0.4317964248824325,0.9250536670268217,0.0,0.0,0.0,0.0,0.0,17.0,1.4052059191645687
23.0,1.0,0.0,1.0,0.9277844304988054,0.9350798209341591,1.0,0.0,0.0,0.0,0.0,16.0,1.330914266740083
15.0,0.0,0.0,1.0,1.0067171978409706,0.5618757230064921,1.0,0.0,0.0,0.0,0.0,17.0,5.277576377670745
4.0,0.0,0.0,2.0,1.050674620984802,0.6277937262078608,0.0,0.0,0.0,0.0,0.0,9.0,9.849035326789172
10.0,1.0,0.0,1.0,0.4392535736477138,0.6177082904577559,0.0,0.0,0.0,0.0,0.0,15.0,5.115231588577717
23.0,0.0,0.0,1.0,0.7196121535991274,0.4659481131474769,0.0,0.0,0.0,0.0,0.0,15.0,6.477478616201325
15.0,1.0,0.0,2.0,0.6337045038866955,0.8479337807393843,1.0,0.0,0.0,0.0,0.0,14.0,7.0103747006955945
29.0,0.0,1.0,2.0,0.7457897865276567,0.6531899637749501,1.0,1.0,0.0,0.0,0.0,12.0,0.7754963749764247
4.0,0.0,0.0,1.0,0.4138102333364593,0.7653031268215592,0.0,0.0,0.0,0.0,0.0,13.0,8.730350798833214
19.0,0.0,0.0,2.0,0.4243662528175376,0.45611254961758013,0.0,0.0,0.0,0.0,0.0,11.0,6.932226353050336
26.0,0.0,0.0,1.0,0.9638495325513184,0.3879646891135632,1.0,0.0,0.0,0.0,0.0,9.0,5.674858141471918
9.0,0.0,1.0,1.0,0.46422800393925895,0.6396659734924016,0.0,1.0,0.0,0.0,0.0,14.0,8.996528564461
16.0,0.0,0.0,1.0,0.4195035094729342,0.8196538980138576,0.0,0.0,0.0,0.0,0.0,12.0,11.771618919954587
25.0,1.0,0.0,1.0,0.863264419198169,0.5920859434012957,1.0,0.0,0.0,0.0,0.0,10.0,9.168264371630395
17.0,0.0,0.0,2.0,0.40229757027405083,0.39191040197301236,1.0,0.0,0.0,0.0,0.0,12.0,4.1406059833856
28.0,0.0,1.0,2.0,1.0236320972928752,0.528131119953509,1.0,1.0,0.0,0.0,0.0,10.0,8.980667841177194
33.0,1.0,0.0,0.0,0.5177120681525565,0.5084184147680018,1.0,0.0,0.0,0.0,0.0,16.0,5.165868028968298
29.0,1.0,0.0,0.0,0.782553165568335,0.6070178781777527,0.0,0.0,0.0,0.0,0.0,14.0,0.5479493377021775
30.0,0.0,1.0,1.0,0.9644515663756612,0.6026311095983097,1.0,1.0,0.0,0.0,0.0,15.0,8.568721667592675
6.0,1.0,0.0,1.0,0.9638998944463466,0.4545630992610486,0.0,0.0,0.0,0.0,0.0,16.0,1.8466218596169701
34.0,0.0,0.0,2.0,0.6066490125969186,0.8821301728506847,1.0,0.0,0.0,0.0,0.0,17.0,7.281805656458162
13.0,1.0,0.0,2.0,0.5606883236963376,0.5894866976062472,1.0,0.0,0.0,0.0,0.0,11.0,10.137672244241816
2.0,0.0,0.0,1.0,0.5216641085656532,0.7961058557675946,0.0,0.0,0.0,0.0,0.0,9.0,2.4651456936973832
33.0,0.0,0.0,0.0,1.051275254198825,0.37769272688330247,0.0,0.0,0.0,0.0,0.0,8.0,3.619889875645472
17.0,0.0,1.0,0.0,0.7688148359182542,0.8626480527026164,1.0,1.0,0.0,0.0,0.0,16.0,10.94523950568445
2.0,1.0,0.0,0.0,1.029081828770606,0.37549662134751344,0.0,0.0,0.0,0.0,0.0,15.0,1.1492731516860502
13.0,0.0,1.0,1.0,0.9747655173488275,0.7678192788188274,0.0,1.0,0.0,0.0,0.0,8.0,9.087232200174446
15.0,1.0,0.0,2.0,0.9946739157402666,0.781575213840279,0.0,0.0,0.0,0.0,0.0,14.0,8.034338234931663
25.0,0.0,0.0,1.0,0.4889009162453783,0.3867055306152534,1.0,0.0,0.0,0.0,0.0,16.0,1.381868573448724
12.0,0.0,0.0,0.0,0.9878175673260364,0.8010590884986766,0.0,0.0,0.0,0.0,0.0,16.0,4.239844528178515
16.0,1.0,0.0,2.0,1.0122940624326215,0.7562394683615525,1.0,0.0,0.0,0.0,0.0,12.0,5.4145639683263775
5.0,0.0,1.0,2.0,0.626176870710739,0.559611471847404,0.0,1.0,0.0,0.0,0.0,13.0,6.9067283561852
23.0,0.0,0.0,1.0,0.6947077896096963,0.771746892997274,1.0,0.0,0.0,0.0,0.0,17.0,2.603970273191837
10.0,0.0,0.0,2.0,0.9485314353846285,0.4782267562545944,1.0,0.0,0.0,0.0,0.0,17.0,9.51613031101841
9.0,0.0,0.0,0.0,0.47896099899226763,0.3836025742986136,0.0,0.0,0.0,0.0,0.0,8.0,5.047896557715507
21.0,0.0,1.0,1.0,0.4677559592217144,0.6566012323918003,0.0,1.0,0.0,0.0,0.0,11.0,11.435547550978193
19.0,0.0,1.0,1.0,0.4127022830975939,0.9473951068190333,1.0,1.0,0.0,0.0,0.0,11.0,2.600167864184898
11.0,0.0,0.0,1.0,0.7302612613659072,0.504540751418819,1.0,0.0,0.0,0.0,0.0,16.0,6.043820265268295
11.0,1.0,0.0,2.0,1.0941459670808296,0.4597836475328282,1.0,0.0,0.0,0.0,0.0,15.0,1.1755872582300166
16.0,0.0,0.0,0.0,0.9753917285272418,0.9478558925802983,0.0,0.0,0.0,0.0,0.0,15.0,2.9219049435862905
29.0,0.0,0.0,0.0,0.8960034731921713,0.4423806164573666,0.0,0.0,0.0,0.0,0.0,10.0,8.311169990876369
33.0,1.0,0.0,0.0,0.6359778195165215,0.5714719030150192,0.0,0.0,0.0,0.0,0.0,13.0,2.3226197022142805
17.0,0.0,0.0,2.0,0.7281657744156318,0.7413389715329651,1.0,0.0,0.0,0.0,0.0,9.0,6.041602584597781
27.0,0.0,0.0,1.0,1.0379567423399303,0.6870724513093031,0.0,0.0,0.0,0.0,0.0,9.0,4.393667131062183
3.0,0.0,1.0,1.0,0.976218406449375,0.7172660037466755,1.0,1.0,0.0,0.0,0.0,14.0,8.522839814555631
33.0,0.0,0.0,1.0,1.0210677650324629,0.8653591585578146,1.0,0.0,0.0,0.0,0.0,16.0,11.29935402881032
10.0,1.0,0.0,2.0,0.6122345485541991,0.5873527644628006,1.0,0.0,0.0,0.0,0.0,14.0,0.45706726750959803
28.0,1.0,0.0,1.0,0.9288196143103992,0.9318131907709426,0.0,0.0,0.0,0.0,0.0,13.0,6.880311726517413
16.0,0.0,1.0,1.0,1.028160381245485,0.921372609201723,1.0,1.0,0.0,0.0,0.0,13.0,4.1693980007495615
21.0,0.0,0.0,2.0,0.7890388637724145,0.4252660183072163,0.0,0.0,0.0,0.0,0.0,17.0,11.671834241649293
17.0,0.0,0.0,1.0,0.6048200965516871,0.7555723215257057,0.0,0.0,0.0,0.0,0.0,10.0,3.5544316532735034
25.0,0.0,0.0,0.0,0.9254550370627788,0.6119910772481053,0.0,0.0,0.0,0.0,0.0,11.0,0.254591657420156
9.0,0.0,0.0,0.0,0.8858301181929885,0.6809971758101991,0.0,0.0,0.0,0.0,0.0,12.0,5.436689027494222
5.0,0.0,0.0,1.0,0.778451105755116,0.6834317925994883,1.0,0.0,0.0,0.0,0.0,9.0,10.028020260260304
13.0,0.0,0.0,1.0,1.0982463076265498,0.9004761901106135,1.0,0.0,0.0,0.0,0.0,8.0,10.966440637526214
8.0,0.0,0.0,0.0,0.6619339145147294,0.8744853888266162,1.0,0.0,0.0,0.0,0.0,13.0,11.089797250235186
32.0,0.0,0.0,2.0,0.9855370974645576,0.7341917716266669,0.0,0.0,0.0,0.0,0.0,15.0,3.4446897501342195
19.0,0.0,0.0,0.0,1.0768884578347597,0.3596445632487739,0.0,0.0,0.0,0.0,0.0,11.0,10.131671579000106
5.0,1.0,0.0,0.0,0.5882805091005554,0.4068219178492113,1.0,0.0,0.0,0.0,0.0,14.0,9.500479079053823
28.0,1.0,0.0,2.0,0.4090462969992504,0.7379521851057959,1.0,0.0,0.0,0.0,0.0,9.0,6.6607775037948596
8.0,0.0,0.0,1.0,0.6888727099807206,0.7714077657867514,0.0,0.0,0.0,0.0,0.0,17.0,8.806050275175036
11.0,0.0,0.0,1.0,0.8969466046269045,0.617801398948437,1.0,0.0,0.0,0.0,0.0,11.0,9.108802058812614
23.0,0.0,0.0,0.0,1.0326871594329465,0.6434797916895607,0.0,0.0,0.0,0.0,0.0,13.0,4.153546517992344
10.0,0.0,0.0,1.0,0.8304277317478975,0.49706690678847365,1.0,0.0,0.0,0.0,0.0,11.0,7.141229715843141
8.0,0.0,0.0,2.0,0.7930448740605692,0.6480046452152204,1.0,0.0,0.0,0.0,0.0,14.0,9.629406354305678
21.0,0.0,0.0,1.0,0.6564312678281061,0.7675189396452136,0.0,0.0,0.0,0.0,0.0,9.0,6.732792905449919
30.0,0.0,0.0,0.0,0.7088381852072936,0.9112740850429689,0.0,0.0,0.0,0.0,0.0,11.0,5.743250523693916
12.0,1.0,0.0,1.0,0.7913779156440065,0.7973628707417209,0.0,0.0,0.0,0.0,0.0,14.0,11.946757262743136
26.0,0.0,0.0,1.0,0.9727623080828325,0.3895586825222681,1.0,0.0,0.0,0.0,0.0,8.0,3.3392172927019868
4.0,0.0,0.0,2.0,0.43368856107864934,0.7723301500072625,1.0,0.0,0.0,0.0,0.0,8.0,11.627888470970163
11.0,0.0,1.0,1.0,0.7452494987834439,0.6779577028947171,0.0,1.0,0.0,0.0,0.0,10.0,4.504565086496319
27.0,0.0,1.0,2.0,0.5462593933812804,0.5693304975534759,0.0,1.0,0.0,0.0,0.0,15.0,11.764836393748247
27.0,1.0,0.0,0.0,0.4056491912557852,0.8598658869641549,0.0,0.0,0.0,0.0,0.0,16.0,10.258293529502092
29.0,0.0,0.0,2.0,0.41150670913930265,0.8441254294643075,1.0,0.0,0.0,0.0,0.0,12.0,9.142197024711088
11.0,0.0,0.0,2.0,0.937495127619036,0.5540488904564059,1.0,0.0,0.0,0.0,0.0,16.0,9.484679037879639
25.0,0.0,0.0,2.0,0.680966349747484,0.6203920013818753,1.0,0.0,0.0,0.0,0.0,13.0,2.8532344496293245
16.0,0.0,0.0,0.0,1.0012048754309415,0.45514857224868566,0.0,0.0,0.0,0.0,0.0,11.0,10.022339266454296
19.0,0.0,0.0,0.0,0.87339083202853,0.5942130161381957,0.0,0.0,0.0,0.0,0.0,10.0,10.2699321078967
17.0,1.0,0.0,0.0,0.422068576310541,0.4673758093766612,0.0,0.0,0.0,0.0,0.0,12.0,7.545836219221962
23.0,0.0,0.0,2.0,0.848537128771191,0.779314871090477,1.0,0.0,0.0,0.0,0.0,14.0,9.45399135961109
24.0,0.0,0.0,1.0,0.8183091618457774,0.8188361558291662,1.0,0.0,0.0,0.0,0.0,17.0,8.421526080027318
33.0,1.0,0.0,1.0,0.9957574620970513,0.4501507275062408,1.0,0.0,0.0,0.0,0.0,8.0,1.464585395297023
18.0,0.0,0.0,1.0,0.9402670185359221,0.6160649690872018,1.0,0.0,0.0,0.0,0.0,13.0,7.689327485296688
26.0,1.0,0.0,2.0,0.5665788704513093,0.6365089238642812,0.0,0.0,0.0,0.0,0.0,13.0,10.189987170518894
31.0,0.0,0.0,2.0,0.9732903616514647,0.8289705552227152,0.0,0.0,0.0,0.0,0.0,12.0,8.918379366332314
22.0,0.0,1.0,2.0,0.7998279077953929,0.48718376736816915,1.0,1.0,0.0,0.0,0.0,9.0,7.353082999833292
31.0,1.0,0.0,1.0,0.6192109421214959,0.8369837097918875,1.0,0.0,0.0,0.0,0.0,9.0,8.76337009180165
